,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Drinkable
56,1.6691852597162438,140.2027398235273,39461.33059350253,7.3417681918152535,357.21228639299034,407.02258139409423,10.287261521323389,61.755547817115,2.819176423663335,1
57,6.914965358023663,128.49630884930912,21075.300680886987,6.798713512758009,340.0143054027262,456.13595316470656,10.750201492923335,52.196792360912156,3.991498384297319,1
58,7.316619408111154,187.12817673797832,41994.94558544022,9.3772234447566,353.9181972608365,413.36080537767685,14.955542204935387,79.14452982005054,3.8142760840062944,0
59,11.050832081304243,268.9809395656233,33563.63224281676,5.2573536617163095,302.99428266109743,530.6294882922431,13.16345780383735,79.11053212490478,4.558036064594526,0
60,6.626448718679483,166.64998743437656,33916.09755414537,5.2195416250403985,275.55016212303076,381.00586164652174,9.771018513849567,63.09954995047025,4.9936593722292715,1
61,8.205250536791235,189.36467378964096,18392.534330586015,7.863456759647973,369.89088058014863,388.51194153233985,15.00378577661227,84.92654639965497,3.046784533563921,0
62,9.22232600510092,228.93448175906542,16992.765981867382,7.75999780074547,350.7565797316751,408.4726963831844,17.1722462473872,49.45603117269495,4.487843728350293,0
63,6.755302881131562,203.19202005591964,23791.356163189197,5.746015186149255,233.65654030379082,480.4487578139281,15.563983456257432,87.096974749137,5.427152520825425,1
64,7.625661384214716,223.14737326224264,40648.76832687616,6.129697561201469,275.1997733390513,349.04648556125636,14.80372503130188,73.81577792400685,5.088677340417074,0
65,5.269039003481644,177.8670995569103,30525.640026905814,11.247049180955377,311.8639356530692,490.5789767379979,16.709448978284744,24.982597992907216,4.500802915768175,0
66,6.734493610042714,196.04591584240117,13147.727754687006,7.683829871274212,305.2313343834723,351.4708666024453,14.15128754868359,63.34092524254101,5.3780490726950765,1
67,8.530418217679765,217.88499090855237,27813.570436343092,8.967879244597297,333.96260518561263,453.20696105276267,10.579378366092186,67.1834361447835,4.960679406542559,0
68,7.0006327817219045,188.29387830613132,26820.417486136605,8.454726044633487,275.1197072520001,403.23154175991033,17.248916277571855,30.019433378452593,2.5794273510146897,1
69,8.344106299416488,290.97279300268286,25456.317560991705,7.939234594292088,287.0535261620484,322.1792720298153,12.386046468508637,73.52064910547341,3.1904072815024582,0
70,8.787612071384954,192.67539732438738,13624.695350816866,6.930895716976763,331.69617768523756,518.1387118790261,13.636461818744394,91.3808808363709,3.8112367970763605,0
71,5.077062614589983,143.10978844247626,24182.7765975138,5.838188443604478,376.87974313073175,595.8368531048329,12.081093486375346,63.81254996540699,3.8154486384013118,0
72,6.7040652099308025,255.87247861744223,41958.31389843067,7.0325399766132275,312.04482695740717,459.6143110456808,16.765864703989767,57.676833165678076,4.352248443706956,0
73,5.550616871130211,191.94253650455022,13270.798484296862,6.311722126343851,276.25615678371304,451.385808400422,17.280346580950024,74.03454874956586,4.265872935809236,1
74,6.514619069913305,221.55004624878575,21473.466981646492,6.295706091136869,349.7004939468287,391.81294304243414,16.079866063102653,59.43000483057955,4.091252014796305,1
75,7.210666387889088,182.89422520396587,25317.761144050797,5.806439347780871,312.5383536142494,508.32908582147013,12.056821345571448,68.56963430249203,4.014774791862327,0
76,8.624804752674553,201.7859828969103,13460.869208316211,7.912824329174128,360.6511245805944,439.61270290292487,14.020234234759798,91.32700631774829,3.550957104987481,0
77,7.673397841307167,119.03758343345412,22734.718691475326,8.33450383422387,301.80866462798974,378.41234930306433,14.515603545285268,59.534938373091315,4.06587773720395,1
78,11.088781868029105,190.98803383963124,22872.83358503154,7.340822996050041,357.40989727293163,479.384222228461,17.306977135312106,35.96465153226992,4.1629206675232355,0
79,6.275608098991978,271.900368616751,28631.380954001863,8.031029298015632,402.84000971245155,539.8248661247044,12.86962976374987,86.59328835146562,3.1444046502836285,0
80,9.940485481905506,177.67512792012792,35033.58118641602,8.883514275842778,331.758417609363,472.21014927505274,10.916635419771572,78.04324288183317,3.3223973933939654,0
81,5.661660486921443,207.91802348935155,20895.428229744295,8.235386932067998,366.3995205668519,440.80465380776513,15.347334639124007,84.59666423203039,3.1278717169406556,0
82,7.795273183389352,194.43253722026213,16543.79459201209,6.4976413687821815,262.9315928010048,329.21369246013285,11.880321360204885,79.72091170030865,4.8730514290057005,1
83,6.577454213702424,247.56349663077862,23552.89934153088,5.226105841212311,315.6205685863132,577.3848889104926,14.708875400376144,48.95907372730434,3.8126718606687215,1
84,5.0524241142933946,157.9738435812173,28925.197409174434,7.948020877247279,310.802303778107,547.6396393289474,17.11062903318093,46.502979360871876,3.0040425962858204,0
85,8.414192250041314,236.4142745545132,21394.45168737895,8.229267532377788,324.02455096372614,401.1149613122567,13.299317145207501,82.70540482937588,4.667145620021173,0
86,7.651650693880545,230.6798795016319,18989.777958504408,6.311097204293719,291.1961987835214,426.8930332251574,16.943604300894055,56.361320981238244,3.67947830746845,0
87,8.634950043500995,198.46898403732925,30626.17389336512,6.550262962478286,305.02644197857836,426.79697686309197,11.888909192937398,84.75242057956702,4.208610215441765,1
88,6.325804480182127,205.73646686369577,23913.956471368827,6.446244486185393,313.9916805208443,589.4265153070252,18.140336914886237,78.13189008975738,3.2309382343883426,1
89,4.983052590055214,195.61829391893954,34811.503624359546,9.282497175552066,388.67624356344913,311.81230681237673,15.523529256248379,50.873943263004385,3.884103571665556,0
90,7.835560153336499,185.76255911012134,26910.8089712562,5.10937166312207,267.16835997348346,559.2642337297092,17.173090865383084,67.2533843722288,4.487069170566076,1
91,6.71046462684114,133.58222244081563,17044.72069311476,5.961539370246262,357.2438483975485,382.46392192987463,11.817752699586602,27.99500671774739,3.2260729281573095,1
92,6.38000950498026,183.5043758081812,15206.623958329279,6.050704671532645,298.72980387347394,300.4641276164908,16.972256552234644,80.93288527963627,4.7497644214913315,1
93,6.998338389955953,222.49060913787426,14769.827294729994,7.458830209523794,345.90040759890553,373.59121933098413,14.403498565503657,61.49569504656792,3.224727759057814,1
94,5.8765663084545965,240.7598530399433,46884.98206585262,6.8260007637236075,340.19900147871346,445.46986391401265,12.979918113018014,42.432702575547374,4.017466100040453,0
95,8.615719405254888,153.08718329282897,18880.317515077786,6.909483171754767,377.36219500328485,441.4139339159516,16.649636975352063,105.74792114323274,3.9269177532198274,0
96,9.184335275295563,155.8134099168576,23283.520197535738,5.732130424541743,387.8383753743634,427.74986611977755,16.68668245331708,75.77222029095435,5.001917062482091,0
97,6.488800290049545,261.2749261313788,16161.13710865849,8.414969917037002,286.7412345755374,512.0070196393199,10.18130169262679,73.18187675775096,3.8895404315090216,0
98,6.58749607062884,201.44291623900838,15886.662086201606,5.368388035363224,367.4470060639286,565.1138990254337,13.002777065508381,54.702571748050005,4.735925590666222,0
99,5.796857469211456,204.50468508398743,15178.079913825379,8.414302041339749,293.05856065757166,396.9513750808918,12.489915521078776,59.38035945320795,3.358816513065872,1
100,4.791539175658538,160.55293865135707,14165.138555171949,7.874912690723875,355.5141673090692,550.3134247467052,14.851188833802311,72.46705169115225,5.066438186855715,0
101,7.850885990534593,205.72429267782786,22379.087635609678,5.539151029519288,316.8255109149336,428.3146168873167,8.234334287154635,37.81396989261125,3.2399851797897523,1
102,6.420939041070347,237.3886508624889,25934.50009814051,7.0428994078906975,313.245806394026,451.1920148057089,15.262883873275406,74.59775439207819,3.8754049525806664,0
103,4.07282335852224,186.59848297478456,23034.345147479526,7.738256999875351,314.2037051000918,469.66894354134234,13.074507473178143,66.32126912872226,5.174096629271918,0
104,6.057588012762224,173.0149862853199,31394.39122552696,5.0839565294649365,344.23453626207544,332.72451005625896,7.212889962633399,62.914390090822195,5.1338434843361505,1
105,6.2871103603054355,221.978554060248,18618.917702739385,4.465996878464988,410.9285657155106,381.58630108790277,11.177839112153555,69.53232448242933,4.21581096168304,1
106,5.972466601015128,245.3850490368667,13088.507381534588,7.1090948132730105,312.2466171447486,535.2630363477663,15.637795032879795,69.84082083608733,3.899620111429942,1
107,9.087532282649947,229.0812926295895,15539.277037358152,6.472250992002959,384.45539108626775,437.71384924065154,9.402245526312422,76.2512936601119,5.405544781979693,0
108,8.45582146177189,200.74147131116672,9112.543766471215,8.420108757274075,331.0159288834552,317.08656078566213,17.354553311296428,64.91651141766793,4.292813136235904,1
109,6.4386310414641486,196.69821087613497,14467.467263446984,5.873289007890232,305.3294333943903,497.0796453716766,12.049538173983413,81.85767207715595,4.050021254311749,1
110,7.586717574116027,171.7557802215281,23477.343760334556,5.403472173076431,273.19233973579713,413.2067929221669,8.210369689941823,80.35286453692966,2.9953544911793015,1
111,6.970529857212553,167.9158246094184,17616.324394236646,6.770723908215711,264.4431180794853,406.53415231354273,14.034354635764906,81.39679434401282,4.732742245778775,1
112,10.798332388348658,261.7904086073568,24421.963071419403,3.4978292554527295,298.6262087653687,492.3095770567545,5.447889778157022,71.00374700189748,2.986864377751741,0
113,9.478127105487212,265.87792787953373,29363.32575322483,6.9177930844917705,392.23089710531417,617.7356330632193,16.953018655413842,62.080673390515955,2.119994119111224,0
114,5.851861214339043,240.63373584547165,16393.81855948439,4.365796791589529,402.6551714495522,429.5199057574888,11.289498907844434,66.94644190234015,3.779605893535143,0
115,7.00033010378008,202.53716825562142,17529.421844782268,7.877822552437083,279.62761508373376,471.45730843415106,10.017837177998665,90.09585556225787,3.6231872124534332,1
116,6.298739123533504,152.87436494166752,21429.890597276033,5.040124304010333,321.6992862672448,396.05316752298,15.003446349623038,50.61223098866812,4.922142367602017,1
117,6.674530682212279,140.56965728346555,20165.332270680574,6.975261606669173,368.03271385174855,400.0449210522977,13.296295526710201,48.61535512014235,4.508787351131163,1
118,6.922064633174556,254.6044963109213,9850.301927338372,7.668342862084514,328.4551147046398,462.631191288301,14.728661634885828,74.47637344358458,3.213868721527687,0
119,5.615012750841153,229.08370894263777,24435.742172857044,4.566421068617739,366.59309485654444,439.4819034831411,13.600980375010778,57.5608406284986,3.8071327404236346,1
120,8.986596280202612,224.81269104017144,40706.14418777616,6.938504739344567,325.5156982460999,401.75338827000536,16.691806008890254,60.05666869697933,2.720167236671029,0
121,5.406589952599757,208.24906218602024,17635.084608076617,7.043471201143928,343.30024779647266,318.5003139968444,13.136430989970998,69.69519266608033,5.081134965552159,0
122,6.775718042705836,187.94815765694122,24285.933186746097,6.672233527843707,343.19584470293233,390.47690121032923,13.837215705156392,43.60215618830333,3.6129017420288982,0
123,9.995642983693834,214.28499238908398,18121.09777274888,6.4617762105402905,326.25210823315336,415.4834650641723,17.914458945491404,46.48704771325817,4.194283943100678,0
124,3.580877654276202,217.7673464978413,51528.466927739064,5.950805140727548,317.0737617159715,369.0964122050328,16.786738852990606,90.9711451504226,3.9078540569448412,0
125,9.303091380127679,153.0049873751574,28736.712302760472,4.953599386028957,245.1369094133796,392.4976926541741,11.868718914406156,72.41430074745817,3.542664381501487,1
126,4.047348562322154,137.96606571196682,20621.785802394377,8.141177498736242,320.6520593937727,479.3378874830123,17.7079577345309,85.60242905999372,4.504956798114163,0
127,6.298739123533504,152.87436494166752,21429.890597276033,5.040124304010333,321.6992862672448,396.05316752298,15.003446349623038,50.61223098866812,4.922142367602017,1
128,6.944394573523941,148.18536759750288,26930.99797107031,7.584120134532427,309.9987367211612,393.5088315860646,14.740176419705305,78.01421229121694,3.7167596669426914,0
129,6.985465565113115,197.34372921207375,20113.51393885859,6.247103050255782,362.6264594422888,455.56896960046595,21.549350113676134,27.44790583042562,3.8446057377191827,0
130,7.150346375284671,182.55874133120952,36544.992904733845,6.285549145413439,276.1096527342986,426.85165725707196,12.403099734039913,55.83018215494535,3.9408119721973014,1
131,8.474000983230415,208.80924503821018,19179.948602497527,7.2474883217680155,416.45048512825434,395.545818913126,11.470683583339689,91.74853883927149,3.2085799982320036,0
132,7.268143919484929,211.4806288698569,17341.665774156612,8.886153689613137,375.8319834086022,352.8487740547349,21.975558397691316,63.54694947794031,4.455094576452839,0
133,6.8996541773328595,218.12807626558535,24541.526786376966,6.594204920237421,329.53932108881986,522.7974358378696,13.518545227982981,79.18754570838513,4.783746698248424,0
134,6.029215927808974,197.62743421871352,28173.19093122234,6.5128572413815,334.2955102045794,523.0495053553896,10.140228438204124,56.18394880059791,3.4892230419303583,0
135,10.257713556391183,277.47893699309407,8895.261250502004,8.767195255044474,377.2319697230181,370.85629926190023,15.799441260632385,55.27773146063459,4.868384005019703,0
136,7.739854370435313,189.77335258278995,26955.92759582223,7.7462934808770685,326.0958404616415,312.9557101166995,13.30518745274635,28.93732262687532,4.288931613890139,0
137,6.3091154103475615,182.32105395089755,9709.676740818577,6.341326597709847,361.3454107290437,400.34648424801554,11.631089845650251,61.920930881775476,2.99696606579664,1
138,5.4444900319271925,212.5197173088396,1284.3116301417615,6.171886496545272,361.4883748824378,589.2894069682001,13.939280747913566,58.9224481410227,3.4920166759578293,1
139,6.269107853180229,212.8827962979431,20949.9249435296,8.265639659903199,326.7475939719003,432.64086834583566,19.56374863984874,76.82465476109913,5.2639452268890015,0
140,9.288596054756246,197.83575066769868,18621.697106415537,6.360761029685595,333.00807173105335,440.3653475121946,17.97121910552617,63.264157143713675,3.0712894359073335,0
141,4.622172054680761,108.74070485008528,31215.558941639476,7.099416697871342,347.0360784491382,506.63805958281785,15.344019818143428,43.36501824414624,4.816741641408649,1
142,6.031270914304317,182.54342562808816,29811.598094692872,7.368196847290796,373.234668328666,352.8648932105105,17.739938694526867,68.71972961801765,3.3302379683629693,0
143,4.65681151321143,134.83424221050734,12934.013379195956,7.891612434745266,350.18775319051844,417.102588375915,9.425542159196306,78.52715667207701,3.898357560319023,1
144,5.3637791462688496,208.37578584870397,21332.910261163586,7.869569810039397,366.7368507173408,381.1934776703033,15.817608651317729,29.615337405745446,3.7415803460646733,1
145,6.930384265114178,173.28631233661244,13020.877467421764,5.593490847538486,285.5778213813109,403.41767046473046,17.160296559754265,70.14506372830587,4.8032988230842175,1
146,7.231890981500275,214.2181531436737,14072.322112561711,7.583465455581298,338.8556649422138,324.021178352759,14.244929234600752,53.09921973201532,2.792613798124006,1
147,4.939392850353628,178.44110930331814,7380.281598128976,9.436394874075495,333.7213043011894,304.01440594127985,8.472908115676185,66.84819655995935,4.3459441199382,0
148,5.552440105798443,139.82081358392546,12934.354270120974,8.437056192819496,374.92546091682055,506.3881998948468,13.506503944053131,87.03332910537927,4.121153283276386,1
149,5.2535522701072965,197.59830922941663,36972.83916951623,6.215977752467994,342.0671789676125,406.28108712522857,17.87242643915647,58.154230517800976,3.161098532462767,1
150,5.614739142870344,268.60206611281944,14482.60407485809,6.3047231164777005,345.21544853613136,660.6010515886449,12.481435489863983,85.31096015963927,3.477876762215034,1
151,6.393902388612052,217.63048928845228,11906.124357348346,9.332764821296433,333.1430793794725,558.3574371784895,12.258033990653367,50.77616216518163,4.585203965171587,0
152,9.58736951386762,220.23019593820257,12225.846649553261,6.924416421962012,342.7143056859552,535.1448707113198,11.837768010994495,70.90470229456506,3.2278410199351986,0
153,5.842963220857319,228.84400124662778,6025.3777006377195,9.129401022567267,400.2760271745487,336.6728995598965,11.723365016015386,79.07672831848126,3.3740730204642824,1
154,7.662072084299,165.41455504140745,20297.969418086912,7.116396812919907,299.42138511155576,472.1682727426138,10.84616767760322,43.9025380279422,3.56857212210808,1
155,7.252341780402238,227.62455538202602,20990.80110650141,7.667469233853929,357.11132917776865,374.2820936941614,10.094811325842361,64.17877580683127,2.2309973198271162,0
156,6.273245697138217,181.29544256386149,18495.35059062041,6.0568503885488605,361.6953060167045,433.4996873976914,5.637858905352666,79.3813601594869,4.0572757737200495,1
157,5.825531194279899,227.86917245785688,35707.10718257898,6.979796489852929,347.9730944294615,451.78314686240515,16.42938787147005,68.22967405188929,4.829197658494961,0
158,6.024663662784012,132.9614974790793,17155.404277100362,7.943270519351892,396.7223235151444,330.0911981029378,12.64870065554535,55.309932464858,3.818060022305639,1
159,8.344416800424884,189.9337644631862,18497.892165716024,7.044635255793655,303.75015889661694,308.69017774747687,15.496111538915812,70.8420517633958,3.2973411524188423,1
160,4.516442140483717,156.17458599265808,27972.075797138255,9.70478542620669,332.60262677707016,384.12714352297525,13.141520394046305,56.78640357285776,3.221008034043468,0
161,6.520182308614124,177.78443005776361,23741.307149107073,5.119184575138389,343.7489354615152,576.7405646888285,17.865873943841724,54.08078369913334,4.088455172823615,0
162,8.522268898863803,219.12361079270084,25185.15764340863,7.8895637356535255,363.74497642669155,458.10507931897274,10.092907842719185,70.75021440293126,3.0814323088471736,0
163,5.212273858648226,176.69753313301032,18579.303574625697,10.211587357864454,350.321486871555,370.72343570270067,18.15841890650285,70.61514009080109,4.999785844706457,0
164,6.431280871691139,169.4151650731547,16131.245556903184,6.699112561286312,351.41096364164076,284.4347278174836,17.768474108203215,59.72510091121088,3.6542813058691044,1
165,8.461042796442964,200.84182819116396,30763.277466128762,6.435631209010619,374.47751676741825,292.4277642370107,13.236514626971482,68.78692931386978,3.2871393868312975,0
166,8.395897569705465,186.03585206714197,11029.697551260175,7.47655846426236,316.1210771972742,489.1796970779559,11.677034736286403,83.05762394630102,1.9827262063208446,1
167,6.712398482116111,227.50932017515655,20289.86111271492,6.201725760205018,297.36579293098333,376.083218252931,15.731778532228024,43.665936208065844,4.6426045491563634,0
168,8.141746571645337,203.1223465366794,19970.243479926412,8.512420247972177,396.8895090393262,627.3603430063729,9.386809206127811,48.007373474176916,3.9483129892637363,0
169,8.20496275931354,213.55263635864685,25693.71446915269,8.01297733456432,338.0732981602965,542.479157487867,18.105054576598388,84.6845770441611,4.3098950607193744,0
170,6.724443020405431,188.49182464518856,15816.170538974011,6.584541102464954,331.1205822834911,448.6622008301214,16.387135564588778,56.64934923847467,3.10029149461436,1
171,6.325804480182127,205.73646686369577,23913.956471368827,6.446244486185393,313.9916805208443,589.4265153070252,18.140336914886237,78.13189008975738,3.2309382343883426,1
172,5.769787218335825,193.65657806082504,28081.5168288298,7.72434294764908,348.6317990244514,482.6242802018714,19.338820191797737,75.46935233337194,4.321199454979863,0
173,9.418182259076158,205.5320030723869,9502.166724331928,7.8404214188158745,416.276246777247,397.4549367859335,18.645581348754515,119.91910494677104,4.18225375888936,0
174,9.99089764600665,209.03538314477254,9536.956984232122,6.275376987027241,385.59233182812056,526.5191753796577,13.520979486154118,58.55922445479036,4.003532044548394,0
175,6.194933395045441,216.20947573345245,31898.32741273871,9.918455376025477,327.8973707404877,537.9533540526668,6.621358232572752,57.8185051557631,4.0519277552858135,0
176,6.431590389029895,191.56831152856375,24593.25013607737,8.899156053447582,311.2384800856556,493.4113485915517,16.834285273305994,85.56160676076264,4.943288298978115,1
177,7.417611600982262,170.8099207771404,16185.839098726405,6.059446268845105,330.667935034524,560.5575186493107,11.48787437331587,77.51274378517446,3.9572724102580805,1
178,9.329181228201062,152.54159167120648,18502.4596203684,8.68137281159568,358.5513472834064,301.2353156009251,15.954459878151017,44.40350689260513,4.949871625139408,0
179,4.1202634956646556,196.99381131405966,32637.83750549077,6.4686955185352595,355.36913350529403,503.5661219943863,11.990930169880315,42.51284124171237,4.181553496798962,1
180,7.450347797633976,206.57167359016063,31746.929343291147,6.284146296734615,323.6138788370268,476.65249519113127,16.86587592116538,33.132760670313324,5.104340106315351,0
